article,article_set,coder,no_selections_found,codable,standard_article
PMC3114356,pmc_article,jackchristen,TRUE,NA,NA
PMC3114360,pmc_article,jackchristen,TRUE,NA,NA
PMC3114389,pmc_article,anneclarisse,TRUE,NA,NA
PMC3116106,pmc_article,evelynkue,TRUE,NA,NA
PMC3123123,pmc_article,tonyli0409,FALSE,NA,NA
PMC3128530,pmc_article,ambermomin,FALSE,NA,NA
PMC3129971,pmc_article,jackchristen,FALSE,NA,NA
PMC3129971,pmc_article,evelynkue,FALSE,NA,NA
PMC3130168,pmc_article,evelynkue,FALSE,NA,NA
PMC3132874,pmc_article,henryrossiter,FALSE,NA,NA
PMC3134358,pmc_article,jackchristen,TRUE,NA,NA
PMC3134982,pmc_article,henryrossiter,FALSE,NA,NA
PMC3138425,pmc_article,tonyli0409,FALSE,NA,NA
PMC3140372,pmc_article,jackchristen,FALSE,NA,NA
PMC3142024,pmc_article,mjsong1201,TRUE,NA,NA
PMC3142024,pmc_article,jcsick,TRUE,NA,NA
PMC3146002,pmc_article,oceanwall,TRUE,NA,NA
PMC3146002,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3148455,pmc_article,oceanwall,FALSE,NA,NA
PMC3148455,pmc_article,anneclarisse,FALSE,NA,NA
PMC3148775,pmc_article,mjsong1201,TRUE,NA,NA
PMC3148775,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3148884,pmc_article,evelynkue,TRUE,NA,NA
PMC3149144,pmc_article,jasleen29,TRUE,NA,NA
PMC3149990,pmc_article,anneclarisse,FALSE,NA,NA
PMC3155146,pmc_article,jasleen29,TRUE,NA,NA
PMC3156814,pmc_article,jackchristen,TRUE,NA,NA
PMC3158666,pmc_article,ambermomin,FALSE,NA,NA
PMC3164415,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3164564,pmc_article,jackchristen,FALSE,NA,NA
PMC3172029,pmc_article,jackchristen,TRUE,NA,NA
PMC3172448,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3172524,pmc_article,jackchristen,TRUE,NA,NA
PMC3172530,pmc_article,ppseguel,TRUE,NA,NA
PMC3172535,pmc_article,yashkar,TRUE,NA,NA
PMC3173807,pmc_article,mprabhudesai,FALSE,NA,NA
PMC3177208,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3177212,pmc_article,jackchristen,FALSE,NA,NA
PMC3177242,pmc_article,mjsong1201,TRUE,NA,NA
PMC3177737,pmc_article,anneclarisse,TRUE,NA,NA
PMC3179381,pmc_article,rajat-ahuja1997,FALSE,NA,NA
PMC3179381,pmc_article,henryrossiter,FALSE,NA,NA
PMC3181787,pmc_article,oceanwall,TRUE,NA,NA
PMC3181878,pmc_article,henryrossiter,FALSE,NA,NA
PMC3181878,pmc_article,anneclarisse,TRUE,NA,NA
PMC3184742,pmc_article,henryrossiter,FALSE,NA,NA
PMC3193002,pmc_article,shruthikrish,FALSE,NA,NA
PMC3193002,pmc_article,mrcyndns,FALSE,NA,NA
PMC3194040,pmc_article,courtneybroderick,FALSE,NA,NA
PMC3194784,pmc_article,ctjoe,TRUE,NA,NA
PMC3195268,pmc_article,mjsong1201,TRUE,NA,NA
PMC3195268,pmc_article,ctjoe,FALSE,NA,NA
PMC3197029,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3198078,pmc_article,sonakshigarg23,FALSE,NA,NA
PMC3198080,pmc_article,jasleen29,FALSE,NA,NA
PMC3198286,pmc_article,mrcyndns,FALSE,NA,NA
PMC3198286,pmc_article,raghu-achukola,FALSE,NA,NA
PMC3199877,pmc_article,oceanwall,FALSE,NA,NA
PMC3200513,pmc_article,tonyli0409,FALSE,NA,NA
PMC3201215,pmc_article,henryrossiter,TRUE,NA,NA
PMC3202757,pmc_article,mjsong1201,FALSE,NA,NA
PMC3202792,pmc_article,mjsong1201,FALSE,NA,NA
PMC3203616,pmc_article,realrichardparker,FALSE,NA,NA
PMC3203616,pmc_article,mjsong1201,FALSE,NA,NA
PMC3204054,pmc_article,jackchristen,TRUE,NA,NA
PMC3204076,pmc_article,ppseguel,TRUE,NA,NA
PMC3207207,pmc_article,anneclarisse,TRUE,NA,NA
PMC3212591,pmc_article,vsanchana,FALSE,NA,NA
PMC3212666,pmc_article,tonyli0409,FALSE,NA,NA
PMC3216544,pmc_article,jackchristen,TRUE,NA,NA
PMC3216544,pmc_article,realrichardparker,TRUE,NA,NA
PMC3218131,pmc_article,brentbiglin,FALSE,NA,NA
PMC3219855,pmc_article,henryrossiter,TRUE,NA,NA
PMC3220261,pmc_article,shruthikrish,FALSE,NA,NA
PMC3220261,pmc_article,brentbiglin,FALSE,NA,NA
PMC3220898,pmc_article,jackchristen,TRUE,NA,NA
PMC3221323,pmc_article,henryrossiter,FALSE,NA,NA
PMC3223032,pmc_article,jackchristen,TRUE,NA,NA
PMC3223056,pmc_article,mjsong1201,FALSE,NA,NA
PMC3223056,pmc_article,ppseguel,FALSE,NA,NA
PMC3225221,pmc_article,oceanwall,TRUE,NA,NA
PMC3225968,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3229071,pmc_article,sahilshahh,TRUE,NA,NA
PMC3229071,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3230829,pmc_article,meganpearson,FALSE,NA,NA
PMC3234630,pmc_article,meganpearson,FALSE,NA,NA
PMC3236159,pmc_article,jackchristen,FALSE,NA,NA
PMC3240954,pmc_article,jasleen29,TRUE,NA,NA
PMC3241662,pmc_article,oceanwall,FALSE,NA,NA
PMC3243086,pmc_article,oceanwall,TRUE,NA,NA
PMC3243086,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3245093,pmc_article,jackchristen,FALSE,NA,NA
PMC3245946,pmc_article,courtneybroderick,FALSE,NA,NA
PMC3246293,pmc_article,jaskiratsingh23,FALSE,NA,NA
PMC3249279,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3249287,pmc_article,jcsick,FALSE,NA,NA
PMC3249328,pmc_article,jasleen29,TRUE,NA,NA
PMC3251324,pmc_article,mjsong1201,FALSE,NA,NA
PMC3252618,pmc_article,jackchristen,FALSE,NA,NA
PMC3255244,pmc_article,henryrossiter,FALSE,NA,NA
PMC3256564,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3256755,pmc_article,meganpearson,FALSE,NA,NA
PMC3258555,pmc_article,evelynkue,TRUE,NA,NA
PMC3258687,pmc_article,tonyli0409,TRUE,NA,NA
PMC3259236,pmc_article,yashkar,FALSE,NA,NA
PMC3259236,pmc_article,jaskiratsingh23,FALSE,NA,NA
PMC3259450,pmc_article,anneclarisse,TRUE,NA,NA
PMC3261704,pmc_article,oceanwall,FALSE,NA,NA
PMC3261729,pmc_article,realrichardparker,FALSE,NA,NA
PMC3263395,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3263862,pmc_article,ambermomin,TRUE,NA,NA
PMC3263864,pmc_article,henryrossiter,FALSE,NA,NA
PMC3263915,pmc_article,jasleen29,FALSE,NA,NA
PMC3265806,pmc_article,evelynkue,TRUE,NA,NA
PMC3265807,pmc_article,jasleen29,TRUE,NA,NA
PMC3268153,pmc_article,realrichardparker,FALSE,NA,NA
PMC3268728,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3269636,pmc_article,jasleen29,TRUE,NA,NA
PMC3271252,pmc_article,jasleen29,TRUE,NA,NA
PMC3271678,pmc_article,jasleen29,TRUE,NA,NA
PMC3273808,pmc_article,henryrossiter,FALSE,NA,NA
PMC3275716,pmc_article,jasleen29,TRUE,NA,NA
PMC3276086,pmc_article,jackchristen,FALSE,NA,NA
PMC3276086,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3276104,pmc_article,henryrossiter,FALSE,NA,NA
PMC3276790,pmc_article,henryrossiter,TRUE,NA,NA
PMC3277331,pmc_article,jackchristen,TRUE,NA,NA
PMC3277442,pmc_article,shruthikrish,TRUE,NA,NA
PMC3277442,pmc_article,mjsong1201,TRUE,NA,NA
PMC3278723,pmc_article,sonakshigarg23,FALSE,NA,NA
PMC3278723,pmc_article,mjsong1201,FALSE,NA,NA
PMC3278951,pmc_article,evelynkue,TRUE,NA,NA
PMC3279886,pmc_article,henryrossiter,FALSE,NA,NA
PMC3280433,pmc_article,realrichardparker,FALSE,NA,NA
PMC3280600,pmc_article,sahilshahh,FALSE,NA,NA
PMC3280600,pmc_article,realrichardparker,FALSE,NA,NA
PMC3281244,pmc_article,oceanwall,FALSE,NA,NA
PMC3281721,pmc_article,realrichardparker,FALSE,NA,NA
PMC3281721,pmc_article,jackchristen,FALSE,NA,NA
PMC3282807,pmc_article,evelynkue,FALSE,NA,NA
PMC3282947,pmc_article,henryrossiter,FALSE,NA,NA
PMC3283851,pmc_article,mjsong1201,FALSE,NA,NA
PMC3284254,pmc_article,evelynkue,FALSE,NA,NA
PMC3284689,pmc_article,jasleen29,TRUE,NA,NA
PMC3284748,pmc_article,anneclarisse,TRUE,NA,NA
PMC3284748,pmc_article,sehreenali,TRUE,NA,NA
PMC3285716,pmc_article,realrichardparker,FALSE,NA,NA
PMC3285716,pmc_article,oceanwall,FALSE,NA,NA
PMC3287171,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3287198,pmc_article,henryrossiter,FALSE,NA,NA
PMC3287426,pmc_article,jackchristen,TRUE,NA,NA
PMC3289039,pmc_article,vsanchana,FALSE,NA,NA
PMC3289777,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3289777,pmc_article,sehreenali,FALSE,NA,NA
PMC3292310,pmc_article,henryrossiter,TRUE,NA,NA
PMC3293421,pmc_article,jackchristen,FALSE,NA,NA
PMC3296815,pmc_article,henryrossiter,TRUE,NA,NA
PMC3296922,pmc_article,sonakshigarg23,FALSE,NA,NA
PMC3297030,pmc_article,evelynkue,TRUE,NA,NA
PMC3297063,pmc_article,oceanwall,TRUE,NA,NA
PMC3297833,pmc_article,jackchristen,FALSE,NA,NA
PMC3302168,pmc_article,jackchristen,FALSE,NA,NA
PMC3302911,pmc_article,ctjoe,FALSE,NA,NA
PMC3304637,pmc_article,henryrossiter,TRUE,NA,NA
PMC3308275,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3308610,pmc_article,shruthikrish,TRUE,NA,NA
PMC3308610,pmc_article,raghu-achukola,TRUE,NA,NA
PMC3309253,pmc_article,anneclarisse,FALSE,NA,NA
PMC3309518,pmc_article,raghu-achukola,FALSE,NA,NA
PMC3309518,pmc_article,mjsong1201,FALSE,NA,NA
PMC3309885,pmc_article,sehreenali,TRUE,NA,NA
PMC3311235,pmc_article,mjsong1201,TRUE,NA,NA
PMC3315194,pmc_article,evelynkue,FALSE,NA,NA
PMC3315811,pmc_article,jasleen29,TRUE,NA,NA
PMC3318181,pmc_article,mjsong1201,FALSE,NA,NA
PMC3318936,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3321481,pmc_article,courtneybroderick,FALSE,NA,NA
PMC3322527,pmc_article,courtneybroderick,FALSE,NA,NA
PMC3324749,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3325299,pmc_article,jackchristen,TRUE,NA,NA
PMC3326247,pmc_article,anneclarisse,TRUE,NA,NA
PMC3328383,pmc_article,henryrossiter,FALSE,NA,NA
PMC3329502,pmc_article,evelynkue,FALSE,NA,NA
PMC3329738,pmc_article,jackchristen,FALSE,NA,NA
PMC3330856,pmc_article,courtneybroderick,TRUE,NA,NA
PMC3331006,pmc_article,anneclarisse,TRUE,NA,NA
PMC3331006,pmc_article,oceanwall,TRUE,NA,NA
PMC3331235,pmc_article,jackchristen,TRUE,NA,NA
PMC3331263,pmc_article,mjsong1201,TRUE,NA,NA
PMC3331341,pmc_article,realrichardparker,TRUE,NA,NA
PMC3331379,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3334951,pmc_article,oceanwall,FALSE,NA,NA
PMC3335230,pmc_article,realrichardparker,TRUE,NA,NA
PMC3335898,pmc_article,mrcyndns,FALSE,NA,NA
PMC3336349,pmc_article,jasleen29,TRUE,NA,NA
PMC3336542,pmc_article,ctjoe,TRUE,NA,NA
PMC3336542,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3336595,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3336653,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3337072,pmc_article,oceanwall,FALSE,NA,NA
PMC3337072,pmc_article,jackchristen,FALSE,NA,NA
PMC3337733,pmc_article,mjsong1201,TRUE,NA,NA
PMC3337733,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3337979,pmc_article,mjsong1201,FALSE,NA,NA
PMC3339664,pmc_article,jackchristen,TRUE,NA,NA
PMC3339664,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3341159,pmc_article,mjsong1201,FALSE,NA,NA
PMC3341159,pmc_article,RealRichardParker,FALSE,NA,NA
PMC3341248,pmc_article,jackchristen,TRUE,NA,NA
PMC3343305,pmc_article,jackchristen,TRUE,NA,NA
PMC3343305,pmc_article,oceanwall,TRUE,NA,NA
PMC3345378,pmc_article,mjsong1201,TRUE,NA,NA
PMC3349032,pmc_article,yashkar,FALSE,NA,NA
PMC3349042,pmc_article,jackchristen,FALSE,NA,NA
PMC3351152,pmc_article,mjsong1201,FALSE,NA,NA
PMC3351154,pmc_article,jasleen29,TRUE,NA,NA
PMC3351187,pmc_article,oceanwall,FALSE,NA,NA
PMC3355255,pmc_article,jackchristen,TRUE,NA,NA
PMC3355510,pmc_article,realrichardparker,TRUE,NA,NA
PMC3355884,pmc_article,jackchristen,TRUE,NA,NA
PMC3355935,pmc_article,oceanwall,TRUE,NA,NA
PMC3355962,pmc_article,evelynkue,TRUE,NA,NA
PMC3356145,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3357243,pmc_article,jackchristen,TRUE,NA,NA
PMC3357263,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3357279,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3357386,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3361002,pmc_article,jackchristen,FALSE,NA,NA
PMC3361002,pmc_article,evelynkue,FALSE,NA,NA
PMC3361050,pmc_article,oceanwall,FALSE,NA,NA
PMC3364128,pmc_article,evelynkue,TRUE,NA,NA
PMC3365791,pmc_article,realrichardparker,FALSE,NA,NA
PMC3366477,pmc_article,mjsong1201,TRUE,NA,NA
PMC3366639,pmc_article,meganpearson,FALSE,NA,NA
PMC3368359,pmc_article,realrichardparker,FALSE,NA,NA
PMC3370925,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3371588,pmc_article,henryrossiter,FALSE,NA,NA
PMC3371863,pmc_article,jackchristen,FALSE,NA,NA
PMC3372815,pmc_article,courtneybroderick,TRUE,NA,NA
PMC3372960,pmc_article,evelynkue,TRUE,NA,NA
PMC3373206,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3373399,pmc_article,anneclarisse,FALSE,NA,NA
PMC3374006,pmc_article,mrcyndns,FALSE,NA,NA
PMC3374072,pmc_article,jaskiratsingh23,FALSE,NA,NA
PMC3374137,pmc_article,jackchristen,TRUE,NA,NA
PMC3376981,pmc_article,jasleen29,TRUE,NA,NA
PMC3378868,pmc_article,oceanwall,FALSE,NA,NA
PMC3378868,pmc_article,mjsong1201,TRUE,NA,NA
PMC3379598,pmc_article,jackchristen,FALSE,NA,NA
PMC3380255,pmc_article,jackchristen,TRUE,NA,NA
PMC3380417,pmc_article,oceanwall,FALSE,NA,NA
PMC3382693,pmc_article,evelynkue,TRUE,NA,NA
PMC3383125,pmc_article,anneclarisse,TRUE,NA,NA
PMC3383247,pmc_article,evelynkue,FALSE,NA,NA
PMC3383710,pmc_article,evelynkue,TRUE,NA,NA
PMC3384081,pmc_article,brentbiglin,TRUE,NA,NA
PMC3384081,pmc_article,mjsong1201,TRUE,NA,NA
PMC3384331,pmc_article,oceanwall,FALSE,NA,NA
PMC3384810,pmc_article,henryrossiter,TRUE,NA,NA
PMC3385094,pmc_article,jaskiratsingh23,TRUE,NA,NA
PMC3385584,pmc_article,mjsong1201,FALSE,NA,NA
PMC3385584,pmc_article,shruthikrish,FALSE,NA,NA
PMC3386209,pmc_article,ambermomin,FALSE,NA,NA
PMC3386348,pmc_article,jcsick,TRUE,NA,NA
PMC3386500,pmc_article,jackchristen,FALSE,NA,NA
PMC3388559,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3389425,pmc_article,shruthikrish,FALSE,NA,NA
PMC3389425,pmc_article,brentbiglin,FALSE,NA,NA
PMC3390076,pmc_article,henryrossiter,FALSE,NA,NA
PMC3390422,pmc_article,anneclarisse,TRUE,NA,NA
PMC3392846,pmc_article,mrcyndns,FALSE,NA,NA
PMC3394976,pmc_article,anneclarisse,FALSE,NA,NA
PMC3398088,pmc_article,anneclarisse,TRUE,NA,NA
PMC3399460,pmc_article,jasleen29,TRUE,NA,NA
PMC3400920,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3400965,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3401454,pmc_article,jasleen29,TRUE,NA,NA
PMC3401466,pmc_article,meganpearson,TRUE,NA,NA
PMC3404480,pmc_article,evelynkue,FALSE,NA,NA
PMC3404709,pmc_article,jasleen29,TRUE,NA,NA
PMC3404709,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3405507,pmc_article,anneclarisse,FALSE,NA,NA
PMC3406768,pmc_article,jaskiratsingh23,FALSE,NA,NA
PMC3406768,pmc_article,realrichardparker,FALSE,NA,NA
PMC3406801,pmc_article,jackchristen,TRUE,NA,NA
PMC3408296,pmc_article,henryrossiter,TRUE,NA,NA
PMC3408515,pmc_article,oceanwall,FALSE,NA,NA
PMC3408515,pmc_article,anneclarisse,TRUE,NA,NA
PMC3408540,pmc_article,oceanwall,TRUE,NA,NA
PMC3408540,pmc_article,realrichardparker,TRUE,NA,NA
PMC3408938,pmc_article,anneclarisse,TRUE,NA,NA
PMC3409707,pmc_article,oceanwall,TRUE,NA,NA
PMC3412319,pmc_article,oceanwall,TRUE,NA,NA
PMC3413126,pmc_article,sonakshigarg23,TRUE,NA,NA
PMC3417369,pmc_article,jasleen29,TRUE,NA,NA
PMC3418336,pmc_article,jackchristen,TRUE,NA,NA
PMC3419515,pmc_article,jackchristen,FALSE,NA,NA
PMC3425424,pmc_article,shruthikrish,FALSE,NA,NA
PMC3425424,pmc_article,mjsong1201,FALSE,NA,NA
PMC3426798,pmc_article,jackchristen,FALSE,NA,NA
PMC3428639,pmc_article,evelynkue,FALSE,NA,NA
PMC3429821,pmc_article,evelynkue,FALSE,NA,NA
PMC3429821,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3430911,pmc_article,evelynkue,FALSE,NA,NA
PMC3431893,pmc_article,jackchristen,TRUE,NA,NA
PMC3433859,pmc_article,tonyli0409,TRUE,NA,NA
PMC3438277,pmc_article,jasleen29,TRUE,NA,NA
PMC3442822,pmc_article,henryrossiter,FALSE,NA,NA
PMC3446063,pmc_article,anneclarisse,TRUE,NA,NA
PMC3446116,pmc_article,jasleen29,FALSE,NA,NA
PMC3447890,pmc_article,henryrossiter,FALSE,NA,NA
PMC3448108,pmc_article,jasleen29,TRUE,NA,NA
PMC3448160,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3448398,pmc_article,jasleen29,FALSE,NA,NA
PMC3449286,pmc_article,evelynkue,FALSE,NA,NA
PMC3457044,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3457735,pmc_article,mjsong1201,FALSE,NA,NA
PMC3459387,pmc_article,jasleen29,TRUE,NA,NA
PMC3460214,pmc_article,rajat-ahuja1997,TRUE,NA,NA
PMC3460214,pmc_article,ppseguel,TRUE,NA,NA
PMC3463497,pmc_article,mrcyndns,FALSE,NA,NA
PMC3464321,pmc_article,oceanwall,FALSE,NA,NA
PMC3464766,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3464772,pmc_article,jackchristen,FALSE,NA,NA
PMC3466050,pmc_article,jackchristen,TRUE,NA,NA
PMC3467446,pmc_article,courtneybroderick,FALSE,NA,NA
PMC3467590,pmc_article,vsanchana,FALSE,NA,NA
PMC3467590,pmc_article,mjsong1201,FALSE,NA,NA
PMC3468768,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3468965,pmc_article,mjsong1201,TRUE,NA,NA
PMC3469014,pmc_article,mjsong1201,FALSE,NA,NA
PMC3469449,pmc_article,anneclarisse,TRUE,NA,NA
PMC3474945,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3475216,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3479176,pmc_article,jasleen29,FALSE,NA,NA
PMC3479700,pmc_article,jcsick,TRUE,NA,NA
PMC3479700,pmc_article,mjsong1201,TRUE,NA,NA
PMC3479701,pmc_article,oceanwall,TRUE,NA,NA
PMC3481138,pmc_article,brentbiglin,FALSE,NA,NA
PMC3481138,pmc_article,raghu-achukola,FALSE,NA,NA
PMC3483332,pmc_article,mjsong1201,TRUE,NA,NA
PMC3485809,pmc_article,oceanwall,TRUE,NA,NA
PMC3487307,pmc_article,ctjoe,FALSE,NA,NA
PMC3488224,pmc_article,oceanwall,TRUE,NA,NA
PMC3488743,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3489740,pmc_article,henryrossiter,TRUE,NA,NA
PMC3489763,pmc_article,jackchristen,TRUE,NA,NA
PMC3490414,pmc_article,jackchristen,FALSE,NA,NA
PMC3493641,pmc_article,courtneybroderick,TRUE,NA,NA
PMC3493799,pmc_article,jackchristen,TRUE,NA,NA
PMC3493810,pmc_article,jasleen29,TRUE,NA,NA
PMC3494016,pmc_article,ppseguel,FALSE,NA,NA
PMC3494016,pmc_article,rajat-ahuja1997,FALSE,NA,NA
PMC3498803,pmc_article,tonyli0409,FALSE,NA,NA
PMC3498927,pmc_article,yashkar,TRUE,NA,NA
PMC3499801,pmc_article,mjsong1201,TRUE,NA,NA
PMC3500846,pmc_article,jackchristen,FALSE,NA,NA
PMC3501353,pmc_article,jackchristen,FALSE,NA,NA
PMC3502204,pmc_article,anneclarisse,TRUE,NA,NA
PMC3505860,pmc_article,raghu-achukola,FALSE,NA,NA
PMC3506243,pmc_article,jackchristen,TRUE,NA,NA
PMC3506820,pmc_article,henryrossiter,TRUE,NA,NA
PMC3506820,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3507205,pmc_article,anneclarisse,FALSE,NA,NA
PMC3507208,pmc_article,anneclarisse,TRUE,NA,NA
PMC3507266,pmc_article,yashkar,FALSE,NA,NA
PMC3507582,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3510025,pmc_article,sahilshahh,FALSE,NA,NA
PMC3514035,pmc_article,jcsick,FALSE,NA,NA
PMC3516051,pmc_article,mjsong1201,FALSE,NA,NA
PMC3518495,pmc_article,courtneybroderick,FALSE,NA,NA
PMC3518713,pmc_article,yashkar,TRUE,NA,NA
PMC3520629,pmc_article,ambermomin,TRUE,NA,NA
PMC3521439,pmc_article,tonyli0409,TRUE,NA,NA
PMC3521687,pmc_article,jasleen29,FALSE,NA,NA
PMC3521954,pmc_article,jackchristen,TRUE,NA,NA
PMC3522449,pmc_article,jasleen29,FALSE,NA,NA
PMC3524325,pmc_article,sahilshahh,FALSE,NA,NA
PMC3524521,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3526355,pmc_article,tonyli0409,FALSE,NA,NA
PMC3529402,pmc_article,jackchristen,FALSE,NA,NA
PMC3529531,pmc_article,mjsong1201,FALSE,NA,NA
PMC3529531,pmc_article,shruthikrish,FALSE,NA,NA
PMC3531733,pmc_article,jackchristen,FALSE,NA,NA
PMC3531927,pmc_article,brentbiglin,TRUE,NA,NA
PMC3531927,pmc_article,mjsong1201,TRUE,NA,NA
PMC3532996,pmc_article,oceanwall,FALSE,NA,NA
PMC3534176,pmc_article,henryrossiter,FALSE,NA,NA
PMC3537159,pmc_article,jackchristen,FALSE,NA,NA
PMC3537160,pmc_article,jackchristen,TRUE,NA,NA
PMC3539111,pmc_article,brentbiglin,TRUE,NA,NA
PMC3542307,pmc_article,jackchristen,TRUE,NA,NA
PMC3542452,pmc_article,tonyli0409,FALSE,NA,NA
PMC3544323,pmc_article,henryrossiter,TRUE,NA,NA
PMC3544755,pmc_article,tonyli0409,TRUE,NA,NA
PMC3546086,pmc_article,meganpearson,TRUE,NA,NA
PMC3546408,pmc_article,oceanwall,TRUE,NA,NA
PMC3547293,pmc_article,jasleen29,TRUE,NA,NA
PMC3547393,pmc_article,courtneybroderick,TRUE,NA,NA
PMC3549250,pmc_article,sonakshigarg23,FALSE,NA,NA
PMC3549877,pmc_article,mjsong1201,FALSE,NA,NA
PMC3552537,pmc_article,henryrossiter,FALSE,NA,NA
PMC3552537,pmc_article,jackchristen,TRUE,NA,NA
PMC3558131,pmc_article,meganpearson,FALSE,NA,NA
PMC3558167,pmc_article,anneclarisse,FALSE,NA,NA
PMC3558289,pmc_article,jasleen29,TRUE,NA,NA
PMC3563119,pmc_article,yashkar,FALSE,NA,NA
PMC3566594,pmc_article,evelynkue,TRUE,NA,NA
PMC3566810,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3567485,pmc_article,courtneybroderick,FALSE,NA,NA
PMC3568390,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3569118,pmc_article,mrcyndns,FALSE,NA,NA
PMC3569919,pmc_article,ankimnguyen,FALSE,NA,NA
PMC3575563,pmc_article,oceanwall,FALSE,NA,NA
PMC3575585,pmc_article,mjsong1201,TRUE,NA,NA
PMC3575798,pmc_article,brentbiglin,FALSE,NA,NA
PMC3575799,pmc_article,henryrossiter,FALSE,NA,NA
PMC3575981,pmc_article,evelynkue,FALSE,NA,NA
PMC3579337,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3579875,pmc_article,mrcyndns,TRUE,NA,NA
PMC3579917,pmc_article,jackchristen,TRUE,NA,NA
PMC3580823,pmc_article,oceanwall,FALSE,NA,NA
PMC3582659,pmc_article,anneclarisse,TRUE,NA,NA
PMC3582934,pmc_article,jackchristen,FALSE,NA,NA
PMC3583358,pmc_article,carsonbrown19,TRUE,NA,NA
PMC3583926,pmc_article,tonyli0409,TRUE,NA,NA
PMC3584901,pmc_article,jackchristen,TRUE,NA,NA
PMC3585443,pmc_article,ankimnguyen,TRUE,NA,NA
PMC3587895,pmc_article,jasleen29,FALSE,NA,NA
PMC3589639,pmc_article,jackchristen,FALSE,NA,NA
PMC3589687,pmc_article,jackchristen,FALSE,NA,NA
PMC3589720,pmc_article,evelynkue,FALSE,NA,NA
PMC3589787,pmc_article,mjsong1201,FALSE,NA,NA
PMC3589787,pmc_article,brentbiglin,FALSE,NA,NA
PMC3590560,pmc_article,w1001766,FALSE,NA,NA
PMC3590572,pmc_article,henryrossiter,FALSE,NA,NA
PMC3590666,pmc_article,evelynkue,FALSE,NA,NA
PMC3593214,pmc_article,jackchristen,FALSE,NA,NA
PMC3593214,pmc_article,carsonbrown19,FALSE,NA,NA
PMC3593553,pmc_article,mjsong1201,TRUE,NA,NA
PMC3595153,pmc_article,jcsick,FALSE,NA,NA
PMC3595621,pmc_article,mjsong1201,FALSE,NA,NA
PMC3595621,pmc_article,realrichardparker,TRUE,NA,NA
PMC3597687,pmc_article,anneclarisse,FALSE,NA,NA
PMC3598124,pmc_article,jackchristen,FALSE,NA,NA
PMC3598424,pmc_article,jackchristen,FALSE,NA,NA
PMC3600596,pmc_article,jasleen29,FALSE,NA,NA
PMC3600908,pmc_article,henryrossiter,FALSE,NA,NA
PMC3604266,pmc_article,henryrossiter,FALSE,NA,NA
PMC3607824,pmc_article,anneclarisse,TRUE,NA,NA
PMC3607915,pmc_article,realrichardparker,TRUE,NA,NA
PMC3608489,pmc_article,tonyli0409,FALSE,NA,NA
PMC3609087,pmc_article,henryrossiter,TRUE,NA,NA
PMC3610727,pmc_article,ankimnguyen,TRUE,NA,NA
